# real imag
1.03340786457818995e-01 -4.66916657154665904e-01
9.27558568099448033e-02 -1.30539766259738010e-01
-2.61887022949418680e-01 4.50868238216905415e-01
1.10641094477330781e-01 4.19414005291165626e-01
-6.40748445194781885e-02 -3.07188048007263959e-01
2.78832785235846647e-01 4.34968130298040545e-01
2.67733301613368058e-01 4.77372068675586070e-01
1.69240557841784350e-01 -1.97115674901333499e-02
2.58663927045365560e-01 8.52326287255329884e-01
1.22058980904404576e-01 4.84009012909187852e-02
1.01699760183312060e-01 3.04426081031082152e-01
-2.32599358681332830e-01 -2.37516697663396559e-01
-2.53774244787708603e-01 2.78255177271812926e-01
-2.54237187918782470e-01 8.75881651046110238e-02
-2.42775836043712723e-01 3.72541586769083222e-01
5.60031603284814050e-01 -2.01879667650861960e-01
1.58377429115444363e-01 -8.71799559184225803e-01
3.12137197589032134e-01 -4.54343413477741653e-01
-4.53013484866143179e-01 4.59559153554133792e-01
-3.47001571725396973e-01 4.81695987510026347e-01
-1.40600113693654383e-01 9.68651892805766357e-01
5.87264223078292832e-02 4.17802705194036839e-01
-9.99607015488277184e-02 -3.76094490916866475e-01
2.31698585968196119e-01 4.24406925396807633e-01
-1.21313044301406173e-01 -1.62505059880302533e-01
3.18792564574333859e-01 1.48447098918099013e-01
1.86631009165200840e-02 4.46341004874350189e-01
3.67482827275845525e-01 -3.66705496495615402e-01
1.93300211557267954e-02 -4.48894614226032551e-01
4.10361715959794537e-01 -2.17937067493741282e-02
-3.50922644955498519e-01 2.64114497179901951e-03
2.24897419785116126e-02 -4.05456643604665934e-01
-5.40433804163965859e-02 3.31283051208441148e-01
2.53231749199712475e-01 -1.60391340535477350e-01
3.82862682490679063e-01 6.02659655114765602e-01
1.51013120396908396e-02 3.28255821737297060e-01
-2.20791811968413548e-01 3.46839510459529210e-01
1.90238933566276358e-01 -1.06484280723448843e-01
-1.23842962375271426e-01 1.56551748874334429e-01
-4.02959637139625126e-01 -2.57721426107460849e-01
-1.28200066225063247e-01 7.30760248626087128e-01
-3.03417897895990052e-01 4.14753719248884101e-01
3.97374471738081853e-02 1.84901140656557883e-01
-3.08267271703521084e-01 2.76495274616155251e-01
5.16145672139595835e-01 -2.63251614090698027e-01
5.96395213859222006e-01 -1.70359448211009984e-01
-4.14112729596789186e-02 3.95653340935315900e-01
-7.22174721943116271e-02 5.46357094513669983e-01
-1.82483184638417353e-02 -4.43246128662200922e-01
5.06078447122896291e-01 -5.15923180992239550e-01
9.19695670692499689e-06 -1.56673222046289529e-01
-2.05705206205210323e-03 -3.86961216410148912e-01
-2.51063413178963857e-01 -1.20821774912362123e-01
2.44602923938179034e-01 4.57098382897514088e-01
-4.40762430882158052e-01 -7.10914215546299744e-01
-1.29888286352261018e-01 4.65978942681143149e-01
1.05444001731404183e-01 2.01007107126391221e-01
2.17868716088890524e-01 -3.61218383362391371e-01
8.39192200148091816e-01 2.72975550387077812e-02
2.56612236447850750e-01 7.18495503966681826e-02
1.09079297439046985e-01 -1.89774291441493353e-01
-3.72323958820088730e-01 -2.62607585955729139e-01
4.39326336210417889e-01 -2.19119271161362927e-01
2.48261740672131026e-02 -1.80980464304755784e-03
-3.90123444083233295e-01 -7.32451070066022780e-02
-6.04445102545573751e-02 4.71065643456650085e-01
-1.22014941560820780e-01 -2.84311896986096435e-01
1.79166872983232389e-01 -1.56387159765993544e-01
3.53540204071510628e-02 -7.21839821687400018e-02
-1.95599205068673447e-03 3.33471384541900728e-01
-6.93077731810275502e-03 -3.41464345086459897e-01
-1.35214414271195932e-01 4.31499407371366939e-01
-1.40079293607391110e-02 -4.44752700106438581e-01
9.86711848380185941e-02 1.38552885175659668e-01
-2.77772795509408088e-01 2.62420646807138835e-01
-4.16672080307584125e-01 3.83661659402710964e-01
-1.78715759832802912e-02 -2.04905069125088185e-01
6.73411359842233104e-02 -2.83509314061891393e-01
3.07556019936781333e-01 1.14138454167159176e-02
-4.68664592436927041e-01 1.12661368683619881e-01
-3.87632559047177729e-03 5.26470411683212625e-01
-1.76237208079754404e-01 1.37183012195992993e-01
-4.62507047453428410e-01 1.16895459218640363e-01
1.20069261110255621e-01 1.29074538049163107e-01
7.27562389235963947e-04 4.86542937188319147e-01
3.33095812697025262e-01 -8.01012080875005972e-01
-4.67445225034876732e-01 -8.56461765222295696e-02
1.30599316383038372e-01 -2.11695146247851296e-01
1.96265535589322443e-01 8.68323798079764009e-01
-1.73359580600619761e-01 -4.31587461179704424e-01
-1.25063611801028811e-02 1.37235381592931305e-01
-2.80982155548116508e-01 -1.20020587623138497e+00
1.86323553105531753e-01 3.45467455320866257e-01
-1.24894073800583538e-01 -3.98467122054836698e-01
-9.21755492055400805e-02 -1.36015130357120151e-01
-1.63332996557250615e-01 -2.97590786038894384e-01
-1.87222761560713741e-01 -4.49725516001911532e-02
4.69550128786979215e-01 -1.43926407613553936e-01
2.62818743171071123e-01 2.31561900696396455e-01
1.48582727877449500e-01 3.66503609399528418e-01
1.01711461296353778e-02 8.47562898216321359e-02
2.92243905821368277e-01 9.96731031683041058e-02
3.60475072636236460e-01 -3.80786656028218262e-01
-1.42285904320730794e-01 8.67694934570043958e-02
4.42877660421462371e-01 -4.45538973504225944e-01
2.17864045220019509e-01 -1.92895864694304420e-01
3.41445092960448449e-01 -3.57743661169712568e-01
-3.63740880982303061e-01 -6.33747177007605411e-01
1.07066701055146693e-01 3.02144274409623881e-01
7.00818843790763507e-02 9.15197037450407591e-02
-2.73862596630649935e-01 -4.16667307037088125e-02
4.44872553689159789e-01 2.87676985933635332e-01
1.66077989826680407e-02 -4.21278440325867864e-01
3.78422066462340445e-01 -4.42440167815772584e-02
5.17635826654457953e-01 2.28221453471478652e-01
4.27751156319782166e-01 -3.59285809419728319e-01
1.22900882547589824e-01 6.83047469180144029e-01
2.42675624110272409e-01 -3.46999105413823117e-01
2.12442675383707924e-01 -1.72247841522459061e-01
1.83170247880198173e-02 7.29941399498474364e-01
1.95179489872874257e-01 -1.37423177644992262e-01
3.53297804307227792e-01 2.16096769616288459e-01
-4.50788292888591569e-01 1.73644720167518418e-01
-3.76885207140679968e-01 4.59423651021015761e-02
4.81897756605291605e-01 -1.66247681371606865e-01
-2.84676902395842590e-01 -1.11954005046771832e-02
-1.01511499069913774e-01 -4.99874032482044761e-01
